,AFLfantasy,Supercoach,behinds,disposals,freesAgainst,freesFor,gameID,goals,handballs,hitouts,homeAway,i50s,kicks,marks,name,tackles
53777,85,79,0,17,0,0,6313,1,7,0,Home,3,10,5,Dylan Buckley,5
53778,100,70,0,16,1,0,6313,0,7,0,Home,3,9,10,Nicholas Graham,8
53779,80,79,0,15,1,2,6313,1,7,0,Home,3,8,3,Edward Curnow,7
53780,52,70,0,15,1,0,6313,0,5,0,Home,1,10,5,Lachlan Plowman,0
53781,65,57,0,12,1,2,6313,0,7,17,Home,2,5,0,Matthew Kreuzer,5
53782,60,52,2,12,0,1,6313,1,3,0,Home,0,9,6,Jack Silvagni,0
53783,75,99,2,9,0,2,6313,0,3,19,Home,2,6,4,Andrew Phillips,4
53784,38,38,0,8,0,1,6313,0,1,0,Home,2,7,2,Kristian Jaksch,2
53785,46,55,0,7,0,0,6313,2,3,0,Home,1,4,4,Jacob Weitering,1
53786,42,42,0,7,0,1,6313,1,3,0,Home,2,4,3,Charlie Curnow,2
53787,34,48,0,6,1,3,6313,0,2,0,Home,0,4,2,Sam Rowe,3
53788,31,25,1,6,0,1,6313,0,3,0,Home,2,3,2,Liam Sumner,2
53789,27,22,0,5,1,0,6313,0,2,0,Home,0,3,3,Jed Lamb,2
53790,100,128,0,30,0,0,6313,0,12,0,Away,2,18,6,Andrew Gaff,1
53791,91,110,0,24,2,2,6313,0,12,0,Away,5,12,1,Matthew Priddis,8
53792,104,94,1,23,2,1,6313,1,14,0,Away,4,9,5,Luke Shuey,8
53793,107,123,1,18,1,1,6313,2,4,0,Away,5,14,6,Mark Lecras,7
53794,54,47,0,18,2,0,6313,0,6,0,Away,4,12,4,Chris Masten,0
53795,84,105,0,18,0,0,6313,0,6,0,Away,3,12,8,Jeremy McGovern,3
53796,73,82,0,17,0,0,6313,0,8,0,Away,1,9,6,Sharrod Wellingham,3
53797,66,92,0,17,0,0,6313,0,7,0,Away,1,10,6,Tom Barrass,1
53798,66,80,0,16,0,0,6313,0,8,0,Away,0,8,6,Shannon Hurn,2
53799,109,117,0,16,0,3,6313,3,6,0,Away,6,10,6,Jamie Cripps,7
53800,83,83,0,16,2,1,6313,2,5,1,Away,4,11,4,Elliot Yeo,5
53801,58,65,0,15,0,1,6313,0,5,0,Away,2,10,3,Sam Butler,2
53802,66,77,0,13,0,0,6313,1,6,0,Away,3,7,5,Josh Hill,3
53803,42,58,0,12,0,1,6313,0,10,0,Away,0,2,1,Patrick McGinnity,3
53804,39,51,0,12,1,0,6313,0,6,0,Away,2,6,4,Bradley Sheppard,0
53805,46,41,0,12,1,2,6313,0,4,0,Away,2,8,1,Mark Hutchings,3
53806,75,93,1,12,4,0,6313,0,5,36,Away,2,7,1,Scott Lycett,4
53807,60,53,5,11,1,2,6313,0,4,0,Away,0,7,5,Jack Darling,3
53808,49,39,1,8,1,1,6313,2,1,0,Away,2,7,5,Joshua Kennedy,0
53809,48,62,0,8,2,2,6313,1,4,0,Away,0,4,2,Will Schofield,5
53810,31,28,0,8,1,0,6313,0,4,0,Away,0,4,2,Jack Redden,2
53811,44,44,0,6,1,0,6313,0,3,4,Away,0,3,0,Mitchell Brown,7
53812,111,116,0,26,0,2,6314,1,10,0,Home,5,16,5,Leigh Montagna,5
53813,97,89,1,25,0,0,6314,0,15,0,Home,6,10,4,Jack Steven,6
53814,86,80,0,24,1,0,6314,0,13,4,Home,4,11,6,Sebastian Ross,2
53815,96,104,1,21,1,1,6314,0,13,27,Home,3,8,4,Tom Hickey,2
53816,71,92,0,21,1,3,6314,0,11,0,Home,6,10,1,Jack Newnes,4
53817,54,80,0,19,1,0,6314,0,11,0,Home,5,8,1,Jade Gresham,2
53818,99,79,2,18,0,0,6314,1,5,4,Home,1,13,10,Nick Riewoldt,2
53819,74,72,3,18,1,0,6314,0,10,0,Home,1,8,6,Jack Billings,3
53820,76,89,1,17,0,1,6314,1,9,0,Home,4,8,2,Luke Dunstan,5
53821,61,78,0,16,0,1,6314,0,6,0,Home,2,10,2,Sam Gilbert,3
53822,65,73,0,16,0,0,6314,1,5,0,Home,2,11,4,Dylan Roberton,1
53823,88,97,2,16,1,0,6314,3,7,0,Home,2,9,6,Maverick Weller,3
53824,108,116,2,16,0,0,6314,4,4,0,Home,2,12,10,Tim Membrey,2
53825,59,73,0,15,1,1,6314,2,8,0,Home,0,7,4,Jarryn Geary,0
53826,48,58,0,14,3,0,6314,0,3,0,Home,2,11,6,Sean Dempster,0
53827,59,77,0,14,0,2,6314,0,9,0,Home,3,5,0,David Armitage,6
53828,57,60,2,14,0,1,6314,0,7,0,Home,3,7,1,Jack Sinclair,4
53829,52,49,2,13,2,1,6314,0,6,0,Home,3,7,2,Nathan Wright,4
53830,65,71,2,12,0,1,6314,0,6,3,Home,1,6,3,Blake Acres,5
53831,57,45,1,11,0,1,6314,0,3,0,Home,2,8,3,Daniel McKenzie,4
53832,65,67,0,10,0,0,6314,2,7,0,Home,0,3,6,Josh Bruce,3
53833,26,39,0,6,0,0,6314,0,2,0,Home,3,4,2,Darren Minchington,1
53834,109,118,1,34,0,1,6314,0,15,0,Away,3,19,4,Bernie Vince,2
53835,123,117,0,33,0,3,6314,1,24,0,Away,3,9,5,Jack Viney,6
53836,101,111,0,24,0,0,6314,0,9,0,Away,2,15,10,Tom McDonald,2
53837,69,68,0,23,2,0,6314,0,15,0,Away,2,8,3,James Harmes,3
53838,75,68,0,23,1,0,6314,0,16,0,Away,2,7,3,Angus Brayshaw,4
53839,70,67,0,22,0,0,6314,0,14,0,Away,0,8,2,Nathan Jones,3
53840,79,83,0,22,0,0,6314,0,10,0,Away,2,12,5,Neville Jetta,2
53841,64,64,1,20,1,0,6314,0,10,0,Away,3,10,4,Dom Tyson,1
53842,69,49,0,19,0,2,6314,1,12,0,Away,4,7,4,Ben Kennedy,1
53843,65,66,0,19,2,0,6314,0,10,0,Away,3,9,4,Matt Jones,3
53844,70,84,1,19,2,0,6314,2,7,0,Away,6,12,3,Christian Petracca,1
53845,66,72,0,18,1,0,6314,1,11,2,Away,1,7,6,Jack Watts,0
53846,61,86,1,18,2,1,6314,0,8,0,Away,8,10,1,Dean Kent,4
53847,73,84,0,18,0,1,6314,0,9,0,Away,2,9,5,Joshua Wagner,3
53848,56,50,0,15,0,1,6314,0,10,0,Away,2,5,4,Jack Grimes,2
53849,55,45,0,14,1,0,6314,0,7,0,Away,0,7,5,Jayden Hunt,2
53850,36,61,0,12,1,0,6314,1,8,1,Away,2,4,0,Aaron Vandenberg,1
53851,102,124,0,11,1,1,6314,2,6,36,Away,1,5,3,Max Gawn,5
53852,46,47,0,11,0,0,6314,0,5,0,Away,1,6,6,Oscar McDonald,0
53853,48,39,2,10,1,1,6314,1,3,0,Away,1,7,5,Jesse Hogan,0
53854,25,29,0,8,0,0,6314,0,6,0,Away,0,2,1,Mitchell White,1
53855,61,62,1,7,0,1,6314,2,1,0,Away,2,6,1,Jeff Garlett,6
53856,128,130,1,34,1,1,6315,2,11,0,Home,7,23,2,Tom Rockliff,5
53857,131,116,3,28,0,3,6315,1,7,0,Home,6,21,6,Dayne Zorko,6
53858,91,97,1,23,1,0,6315,1,8,3,Home,5,15,5,Pearce Hanley,2
53859,111,72,0,22,1,2,6315,0,9,32,Home,3,13,1,Stefan Martin,5
53860,70,64,0,21,3,2,6315,0,12,0,Home,4,9,2,Mitch Robinson,5
53861,74,87,0,21,0,0,6315,0,7,0,Home,2,14,2,Sam Mayes,3
53862,75,65,0,19,0,0,6315,0,9,0,Home,1,10,5,Daniel Rich,3
53863,71,55,1,18,1,2,6315,0,9,0,Home,6,9,2,Joshua Green,5
53864,71,87,1,16,0,4,6315,1,7,0,Home,2,9,1,Rhys Mathieson,4
53865,47,68,0,15,1,0,6315,0,11,0,Home,0,4,0,Tom Cutler,4
53866,49,66,0,13,1,2,6315,0,8,0,Home,0,5,1,Darcy Gardiner,4
53867,45,57,0,12,0,0,6315,0,7,0,Home,3,5,0,Ben Keays,4
53868,39,36,0,11,0,0,6315,0,5,0,Home,1,6,1,Ryan Bastinac,2
53869,47,31,0,11,0,3,6315,0,7,0,Home,0,4,2,Reuben William,3
53870,64,48,2,11,0,2,6315,1,2,0,Home,3,9,5,Eric Hipwood,2
53871,48,35,0,10,1,1,6315,0,6,0,Home,0,4,2,Jarrad Jansen,5
53872,35,67,0,9,2,1,6315,0,1,0,Home,3,8,2,Matthew Hammelmann,2
53873,50,47,0,8,0,0,6315,0,5,0,Home,0,3,1,Ryan Lester,7
53874,46,53,0,8,0,1,6315,0,5,6,Home,0,3,0,Harris Andrews,5
53875,31,32,0,7,0,1,6315,1,3,0,Home,2,4,2,Rohan Bewick,0
53876,31,48,0,7,1,0,6315,0,3,0,Home,1,4,0,Daniel McStay,4
53877,40,50,1,5,0,0,6315,2,1,0,Home,1,4,3,Josh Schache,1
53878,98,94,1,34,0,0,6315,1,15,0,Away,6,19,0,Dylan Shiel,1
53879,127,139,0,32,2,1,6315,0,12,0,Away,9,20,4,Stephen Coniglio,9
53880,118,143,1,31,5,3,6315,3,12,5,Away,9,19,3,Callan Ward,4
53881,119,122,1,29,1,1,6315,2,14,1,Away,6,15,6,Toby Greene,4
53882,87,72,0,28,0,0,6315,0,17,0,Away,5,11,4,Tom Scully,2
53883,110,91,2,26,3,2,6315,2,10,0,Away,4,16,5,Devon Smith,5
53884,125,94,0,26,0,0,6315,3,10,0,Away,7,16,5,Joshua Kelly,6
53885,85,95,0,24,1,1,6315,0,6,0,Away,3,18,3,Zachary Williams,3
53886,93,74,1,23,1,2,6315,1,9,0,Away,1,14,5,Steve Johnson,3
53887,90,83,0,20,0,0,6315,1,8,0,Away,3,12,8,Adam Kennedy,2
53888,83,88,0,19,1,0,6315,2,10,0,Away,2,9,5,Nick Haynes,3
53889,115,128,1,19,2,1,6315,3,8,1,Away,3,11,9,Jeremy Cameron,6
53890,84,70,0,18,0,0,6315,0,6,0,Away,4,12,4,Jack Steele,6
53891,72,92,0,17,1,0,6315,0,5,0,Away,2,12,3,Heath Shaw,5
53892,44,39,0,15,1,0,6315,0,8,0,Away,2,7,2,Harrison Himmelberg,1
53893,74,83,0,14,0,0,6315,2,6,0,Away,0,8,6,Jonathon Patton,2
53894,82,90,2,14,2,2,6315,1,4,5,Away,4,10,5,Rory Lobb,5
53895,50,79,0,13,1,0,6315,0,6,0,Away,1,7,0,Phil Davis,5
53896,44,64,0,13,0,0,6315,0,6,0,Away,2,7,1,Adam Tomlinson,2
53897,56,31,2,13,2,0,6315,0,9,0,Away,0,4,2,Samuel Reid,6
53898,64,79,0,11,2,1,6315,0,10,35,Away,2,1,1,Shane Mumford,2
53899,40,39,0,6,0,0,6315,1,3,0,Away,2,3,1,Joel Patfull,4
53900,99,115,1,30,0,1,6316,1,17,0,Home,5,13,2,Scott Pendlebury,3
53901,103,100,0,30,2,2,6316,0,13,0,Home,4,17,2,Taylor Adams,6
53902,96,105,0,28,2,0,6316,2,15,0,Home,4,13,3,Steele Sidebottom,3
53903,93,103,0,25,1,0,6316,0,15,0,Home,2,10,4,Adam Treloar,6
53904,93,90,2,21,0,2,6316,0,11,1,Home,4,10,0,Jack Crisp,9
53905,60,68,0,19,4,1,6316,0,10,0,Home,0,9,4,Marley Williams,3
53906,82,103,0,19,4,0,6316,0,12,29,Home,2,7,4,Brodie Grundy,2
53907,84,88,1,18,0,3,6316,0,8,0,Home,3,10,6,Jeremy Howe,4
53908,69,75,0,18,1,0,6316,0,11,0,Home,1,7,3,Josh Smith,5
53909,51,62,1,17,1,2,6316,0,7,0,Home,3,10,1,James Aish,1
53910,50,92,0,17,1,0,6316,0,8,0,Home,1,9,2,Brayden Maynard,1
53911,62,68,0,15,1,1,6316,0,7,0,Home,4,8,2,Travis Varcoe,5
53912,61,68,0,14,0,1,6316,0,4,0,Home,0,10,6,Ben Reid,1
53913,89,82,1,14,1,2,6316,2,7,0,Home,4,7,2,Jarryd Blair,9
53914,65,77,1,11,0,2,6316,2,5,1,Home,2,6,3,Jesse White,3
53915,73,69,0,10,3,1,6316,2,2,0,Home,3,8,3,Levi Greenwood,8
53916,51,37,0,10,0,2,6316,0,3,0,Home,0,7,2,Jonathon Marsh,4
53917,35,24,0,8,2,1,6316,0,1,0,Home,4,7,3,Travis Cloke,2
53918,58,52,1,8,1,1,6316,2,4,0,Home,1,4,5,Darcy Moore,3
53919,13,31,0,6,2,0,6316,0,3,0,Home,1,3,0,Nathan Brown,1
53920,27,21,0,4,1,0,6316,1,2,0,Home,1,2,2,Alex Fasolo,2
53921,0,0,0,0,0,0,6316,0,0,0,Home,0,0,0,Ben Sinclair,0
53922,117,116,1,33,1,2,6316,1,17,0,Away,4,16,7,Sam Gibson,2
53923,99,91,1,29,0,1,6316,0,19,0,Away,2,10,3,Nick Dal Santo,5
53924,105,105,0,29,0,0,6316,0,11,0,Away,5,18,7,Daniel Wells,2
53925,81,99,1,27,1,1,6316,0,19,0,Away,4,8,4,Ryan Clarke,2
53926,91,84,2,25,2,0,6316,2,10,0,Away,8,15,2,Brent Harvey,3
53927,72,74,0,21,1,0,6316,0,15,0,Away,2,6,5,Ben Cunnington,3
53928,87,85,2,20,2,1,6316,2,8,1,Away,4,12,7,Jack Ziebell,1
53929,49,63,0,19,3,1,6316,0,14,0,Away,5,5,2,Andrew Swallow,2
53930,77,74,0,19,3,0,6316,0,6,0,Away,0,13,9,Robbie Tarrant,2
53931,94,85,0,19,0,1,6316,1,6,0,Away,3,13,8,Jamie MacMillan,3
53932,74,81,0,19,1,1,6316,0,8,0,Away,3,11,5,Bradley McKenzie,3
53933,52,69,0,16,1,1,6316,0,8,0,Away,0,8,2,Shaun Atley,2
53934,94,104,2,15,0,3,6316,5,4,0,Away,3,11,2,Lindsay Thomas,3
53935,62,80,0,15,1,1,6316,0,8,0,Away,1,7,5,Scott Thompson,3
53936,81,86,0,15,1,2,6316,2,9,1,Away,2,6,3,Trent Dumont,6
53937,104,114,2,14,0,3,6316,2,4,0,Away,2,10,7,Drew Petrie,7
53938,69,87,0,13,0,2,6316,1,10,21,Away,0,3,1,Todd Goldstein,2
53939,40,44,1,12,1,1,6316,0,5,0,Away,5,7,2,Jed Anderson,1
53940,41,61,0,11,1,3,6316,0,2,0,Away,3,9,2,Michael Firrito,1
53941,61,77,0,11,0,2,6316,2,4,0,Away,3,7,2,Ben Brown,3
53942,39,48,0,10,1,0,6316,0,4,0,Away,2,6,0,Aaron Mullett,4
53943,55,43,1,7,2,1,6316,0,2,11,Away,0,5,3,Majak Daw,5
53944,109,127,0,35,2,0,6317,1,23,0,Home,5,12,1,Josh P. Kennedy,6
53945,80,89,0,28,2,0,6317,0,7,0,Home,4,21,3,Jake Lloyd,0
53946,116,112,1,24,1,0,6317,2,14,4,Home,1,10,4,Luke Parker,8
53947,83,76,0,24,0,0,6317,0,13,0,Home,2,11,8,Callum Mills,0
53948,61,81,0,23,1,0,6317,0,21,0,Home,1,2,0,Tom Mitchell,4
53949,87,76,2,22,1,3,6317,1,8,0,Home,3,14,3,Kieren Jack,3
53950,90,76,1,22,1,1,6317,0,8,0,Home,4,14,3,Daniel Hannebery,6
53951,63,71,1,18,2,2,6317,0,11,2,Home,3,7,3,Dean Towers,3
53952,64,79,0,18,0,0,6317,0,12,0,Home,1,6,6,Aliir Aliir,1
53953,98,86,2,17,1,0,6317,4,3,0,Home,4,14,5,Lance Franklin,3
53954,61,84,0,17,0,0,6317,0,8,0,Home,0,9,2,Dane Rampe,3
53955,49,44,0,16,0,0,6317,0,9,0,Home,0,7,2,Harry Cunningham,1
53956,68,77,1,16,0,2,6317,0,6,0,Home,7,10,1,Isaac Heeney,5
53957,52,69,0,14,0,0,6317,0,5,0,Home,1,9,5,Heath Grundy,0
53958,59,63,0,13,0,0,6317,0,5,0,Home,2,8,3,Nick Smith,4
53959,72,79,1,13,3,2,6317,2,8,0,Home,4,5,5,Xavier Richards,5
53960,36,53,0,13,2,1,6317,0,10,0,Home,2,3,0,George Hewett,3
53961,88,76,0,12,3,1,6317,0,8,31,Home,1,4,3,Sam Naismith,7
53962,43,42,0,10,1,1,6317,0,7,0,Home,1,3,2,Jordan Foote,4
53963,44,38,0,9,1,0,6317,0,5,0,Home,2,4,3,Tom Papley,4
53964,66,63,1,8,0,2,6317,0,2,0,Home,4,6,3,Gary Rohan,8
53965,45,73,0,6,0,1,6317,0,2,14,Home,2,4,2,Callum Sinclair,2
53966,120,125,0,34,1,1,6317,0,11,0,Away,4,23,5,Kade Simpson,4
53967,140,137,0,32,1,1,6317,0,22,4,Away,3,10,4,Patrick Cripps,13
53968,131,148,1,31,0,2,6317,0,15,3,Away,8,16,1,Bryce Gibbs,11
53969,122,112,1,30,1,1,6317,0,8,0,Away,4,22,11,Sam Docherty,2
53970,119,118,0,28,3,3,6317,2,10,0,Away,4,18,5,Edward Curnow,6
53971,103,95,2,27,1,2,6317,0,13,0,Away,5,14,2,Matthew Wright,7
53972,101,86,0,22,1,2,6317,0,10,0,Away,4,12,2,Nicholas Graham,10
53973,68,74,0,21,0,1,6317,0,8,0,Away,0,13,0,Zach Tuohy,3
53974,96,90,0,17,1,0,6317,1,7,23,Away,1,10,6,Matthew Kreuzer,2
53975,50,45,1,17,1,0,6317,0,8,0,Away,4,9,3,Sam Kerridge,0
53976,57,64,0,14,0,2,6317,0,9,0,Away,1,5,2,Simon White,4
53977,53,65,0,14,0,0,6317,0,9,0,Away,0,5,4,Jacob Weitering,2
53978,59,57,1,13,1,1,6317,1,7,0,Away,2,6,2,Dennis Armfield,4
53979,48,59,0,13,0,0,6317,1,8,0,Away,2,5,1,Liam Sumner,2
53980,57,67,0,13,1,1,6317,1,7,0,Away,1,6,3,Blaine Boekhorst,3
53981,64,60,1,12,0,0,6317,1,4,0,Away,4,8,3,Dylan Buckley,4
53982,40,57,0,11,0,0,6317,1,8,0,Away,1,3,3,Levi Casboult,0
53983,40,54,0,10,0,0,6317,0,7,0,Away,1,3,3,Lachlan Plowman,2
53984,35,33,0,7,1,1,6317,0,1,0,Away,0,6,3,Sam Rowe,2
53985,50,51,0,6,2,0,6317,0,1,17,Away,1,5,2,Andrew Phillips,4
53986,31,32,0,6,0,0,6317,1,3,0,Away,1,3,2,Charlie Curnow,1
53987,32,38,0,5,0,2,6317,1,3,0,Away,2,2,0,Jack Silvagni,3
53988,111,112,0,28,0,2,6318,0,12,0,Home,5,16,3,Touk Miller,7
53989,121,110,0,26,1,0,6318,1,4,0,Home,14,22,4,Alex Sexton,8
53990,94,80,0,24,2,1,6318,0,5,0,Home,7,19,8,Nick Malceski,2
53991,117,121,0,24,0,2,6318,0,8,0,Home,0,16,13,Steven May,3
53992,79,92,0,22,1,1,6318,0,9,0,Home,0,13,4,Jarrod Harbrow,3
53993,73,62,0,22,0,0,6318,0,12,0,Home,3,10,5,Matt Shaw,1
53994,79,63,0,19,0,1,6318,0,10,0,Home,2,9,5,Jesse Lonergan,4
53995,85,65,0,19,1,0,6318,0,9,0,Home,1,10,8,Joshua Schoenfeld,4
53996,106,126,1,17,1,2,6318,4,5,0,Home,2,12,8,Tom Lynch,3
53997,70,75,0,17,0,1,6318,0,10,0,Home,4,7,4,Sebastian Tape,4
53998,91,75,0,17,0,0,6318,1,7,2,Home,2,10,5,Jack Martin,6
53999,72,74,0,17,1,0,6318,0,5,0,Home,2,12,7,Kade Kolodjashnij,2
54000,107,101,1,17,0,2,6318,3,5,4,Home,2,12,8,Peter Wright,3
54001,75,101,1,15,0,3,6318,2,7,0,Home,1,8,3,Jarrad Grant,3
54002,79,82,0,15,1,1,6318,0,8,0,Home,4,7,4,Ryan Davis,8
54003,108,130,0,15,1,1,6318,4,2,0,Home,3,13,9,Sam Day,4
54004,83,87,0,13,2,1,6318,0,7,24,Home,3,6,4,Tom Nicholls,5
54005,68,46,1,13,0,0,6318,0,7,0,Home,0,6,5,Callum Ah Chee,5
54006,72,62,2,12,0,0,6318,1,3,0,Home,2,9,5,Brandon Matera,4
54007,32,35,0,12,0,1,6318,0,9,0,Home,0,3,0,Jesse Joyce,1
54008,58,48,0,11,0,0,6318,0,2,0,Home,3,9,1,Jarrod Garlett,6
54009,42,45,0,9,0,0,6318,0,3,0,Home,0,6,2,Rory Thompson,3
54010,124,109,0,42,1,1,6318,1,25,0,Away,1,17,5,Lachie Neale,1
54011,104,85,0,25,1,1,6318,1,7,0,Away,9,18,8,Danyle Pearce,2
54012,123,124,0,24,1,0,6318,4,11,0,Away,4,13,7,Michael Walters,5
54013,88,65,0,24,0,0,6318,0,15,0,Away,2,9,5,Tendai Mzungu,4
54014,93,81,2,23,0,0,6318,2,9,0,Away,5,14,5,Ed Langdon,1
54015,92,100,0,22,1,0,6318,0,11,0,Away,2,11,8,David Mundy,4
54016,89,76,0,22,1,0,6318,0,12,0,Away,1,10,6,Thomas Sheridan,5
54017,75,79,0,21,0,1,6318,0,6,1,Away,5,15,0,Stephen Hill,4
54018,77,78,0,20,0,1,6318,0,10,4,Away,0,10,6,Samuel Collins,1
54019,72,77,0,19,1,0,6318,0,8,0,Away,1,11,6,Lee Spurr,2
54020,78,74,1,18,0,2,6318,0,10,3,Away,1,8,4,Connor Blakely,4
54021,58,56,0,16,0,0,6318,0,7,0,Away,1,9,3,Hayden Crozier,2
54022,57,61,0,16,0,0,6318,0,9,0,Away,1,7,2,Lachlan Weller,3
54023,47,55,1,15,1,0,6318,0,5,0,Away,0,10,3,Garrick Ibbotson,0
54024,45,52,0,13,0,0,6318,0,12,0,Away,0,1,2,Christopher Mayne,3
54025,71,68,0,12,1,1,6318,0,11,23,Away,1,1,3,Zachary Clarke,4
54026,52,61,0,10,2,1,6318,2,5,0,Away,3,5,4,Shane Yarran,2
54027,35,40,0,9,2,0,6318,0,5,0,Away,1,4,1,Cameron Sutcliffe,4
54028,52,44,0,9,2,0,6318,1,2,0,Away,1,7,5,Matthew Taberner,3
54029,52,40,0,6,1,1,6318,1,4,14,Away,1,2,0,Jonathon Griffin,5
54030,20,26,0,6,1,1,6318,0,4,0,Away,1,2,0,Nicholas Suban,2
54031,22,57,0,5,3,1,6318,0,3,3,Away,0,2,1,Zac Dawson,3
54032,76,97,0,26,0,1,6319,1,16,0,Home,2,10,1,Andrew Gaff,1
54033,138,143,0,24,0,2,6319,1,8,0,Home,2,16,2,Matthew Priddis,15
54034,103,130,0,24,2,6,6319,0,9,0,Home,4,15,0,Luke Shuey,10
54035,74,79,0,19,1,0,6319,0,5,0,Home,1,14,7,Shannon Hurn,1
54036,98,116,0,18,2,2,6319,1,9,21,Home,0,9,2,Scott Lycett,6
54037,61,77,1,16,1,1,6319,0,7,0,Home,3,9,3,Mark Lecras,3
54038,74,76,0,16,0,2,6319,1,8,0,Home,6,8,6,Jack Darling,2
54039,54,68,0,15,3,1,6319,0,11,1,Home,1,4,1,Jack Redden,6
54040,56,59,0,15,0,0,6319,0,7,0,Home,0,8,2,Bradley Sheppard,3
54041,78,66,2,15,0,0,6319,1,6,0,Home,3,9,5,Jamie Cripps,4
54042,67,94,0,15,0,0,6319,0,2,0,Home,0,13,4,Jeremy McGovern,3
54043,45,58,0,13,1,0,6319,0,9,0,Home,1,4,2,Sam Butler,3
54044,48,43,0,13,1,1,6319,0,4,0,Home,1,9,5,Sharrod Wellingham,0
54045,44,48,0,12,1,1,6319,0,5,0,Home,3,7,1,Chris Masten,3
54046,41,36,0,11,0,0,6319,1,4,0,Home,1,7,2,Josh Hill,0
54047,64,42,1,11,0,1,6319,0,2,5,Home,3,9,2,Elliot Yeo,5
54048,47,65,0,11,0,0,6319,0,6,0,Home,1,5,4,Tom Barrass,2
54049,52,53,0,10,2,0,6319,0,3,0,Home,0,7,1,Jackson Nelson,7
54050,46,51,0,8,0,0,6319,1,2,0,Home,4,6,2,Liam Duggan,3
54051,54,60,1,7,3,3,6319,3,2,0,Home,0,5,2,Joshua Kennedy,4
54052,33,41,0,7,1,0,6319,0,2,0,Home,1,5,3,Eric MacKenzie,2
54053,40,38,0,6,1,1,6319,0,1,17,Home,0,5,0,Jonathan Giles,2
54054,111,96,0,34,2,1,6319,0,21,0,Away,6,13,1,Nathan Jones,8
54055,127,104,1,29,2,0,6319,0,14,1,Away,5,15,6,Dom Tyson,10
54056,102,118,0,26,0,1,6319,0,17,0,Away,4,9,4,Jack Viney,7
54057,97,88,1,25,0,1,6319,1,9,0,Away,6,16,5,Dean Kent,2
54058,69,84,1,23,5,2,6319,0,8,0,Away,5,15,4,Bernie Vince,2
54059,79,88,1,22,1,1,6319,0,15,0,Away,3,7,3,Billy Stretch,5
54060,97,105,0,21,0,0,6319,1,13,0,Away,1,8,3,Matt Jones,8
54061,93,69,0,20,2,0,6319,0,9,0,Away,4,11,4,Angus Brayshaw,9
54062,71,101,0,19,0,1,6319,1,12,0,Away,4,7,1,Christian Petracca,4
54063,61,71,0,18,0,0,6319,0,8,0,Away,4,10,1,Jayden Hunt,3
54064,120,128,0,17,4,1,6319,0,8,41,Away,2,9,5,Max Gawn,8
54065,56,66,3,16,2,1,6319,0,7,3,Away,1,9,2,Jack Watts,2
54066,56,60,0,16,0,0,6319,0,10,0,Away,4,6,2,Alex N-Bullen,3
54067,66,80,0,15,0,2,6319,0,6,0,Away,3,9,3,Sam Frost,4
54068,62,64,0,15,1,1,6319,0,7,0,Away,1,8,2,Joshua Wagner,5
54069,41,58,0,14,0,0,6319,0,7,0,Away,3,7,2,Oscar McDonald,0
54070,46,58,0,13,1,1,6319,0,10,0,Away,1,3,1,Neville Jetta,4
54071,61,74,0,13,1,2,6319,0,3,0,Away,1,10,6,Tom McDonald,2
54072,53,57,1,13,0,0,6319,0,6,0,Away,2,7,5,Jesse Hogan,1
54073,48,55,0,13,1,0,6319,0,7,0,Away,2,6,1,James Harmes,4
54074,74,66,0,12,0,2,6319,2,3,1,Away,3,9,2,Chris Dawes,5
54075,67,70,1,9,0,2,6319,3,2,0,Away,1,7,3,Jeff Garlett,3
54076,101,97,0,28,0,2,6320,0,10,0,Home,6,18,3,Lachlan Hunter,4
54077,96,111,0,27,1,1,6320,0,15,0,Home,3,12,8,Jackson Macrae,2
54078,113,109,3,25,1,0,6320,3,13,0,Home,2,12,7,Marcus Bontempelli,3
54079,91,84,0,24,2,1,6320,0,9,0,Home,1,15,7,Matthew Boyd,3
54080,79,87,0,23,0,0,6320,0,11,0,Home,3,12,3,Jason Johannisen,3
54081,88,60,0,21,0,2,6320,1,7,0,Home,7,14,4,Matthew Suckling,3
54082,71,82,1,20,0,1,6320,0,10,0,Home,4,10,5,Liam Picken,1
54083,88,99,0,20,0,1,6320,0,12,0,Home,2,8,5,Josh Dunkley,6
54084,85,86,0,19,3,1,6320,1,11,0,Home,1,8,3,Lin Jong,8
54085,55,58,0,19,0,0,6320,0,8,0,Home,1,11,2,Shane Biggs,0
54086,61,77,0,18,0,3,6320,0,8,0,Home,2,10,0,Caleb Daniel,3
54087,60,84,0,16,2,0,6320,0,6,0,Home,3,10,8,Easton Wood,0
54088,99,101,0,16,2,5,6320,0,4,15,Home,3,12,7,Jordan Roughead,5
54089,56,65,0,16,2,1,6320,0,10,0,Home,3,6,1,Koby Stevens,5
54090,78,71,1,15,3,2,6320,1,7,0,Home,3,8,4,Clay Smith,7
54091,43,58,0,14,1,0,6320,0,11,0,Home,2,3,1,Thomas Liberatore,3
54092,59,67,0,13,1,1,6320,2,7,0,Home,2,6,3,Tory Dickson,2
54093,36,72,0,11,1,0,6320,0,7,0,Home,1,4,3,Fletcher Roberts,1
54094,48,48,0,10,2,1,6320,0,6,0,Home,0,4,3,Mitchell Wallis,5
54095,40,33,1,8,1,2,6320,0,4,13,Home,1,4,1,Thomas Boyd,1
54096,33,32,0,5,0,0,6320,0,2,0,Home,0,3,4,Dale Morris,2
