,AFLfantasy,Supercoach,disposals,gameID,homeAway,name
44317,85,95,16,5968,Home,Jake Stringer
44318,86,96,15,5968,Home,Will Minson
44319,72,80,14,5968,Home,Michael Talia
44320,70,68,14,5968,Home,Brett Goodes
44321,90,92,13,5968,Home,Dale Morris
44322,66,59,13,5968,Home,Jordan Roughead
44323,67,56,13,5968,Home,Liam Picken
44324,69,65,13,5968,Home,Mitch Honeychurch
44325,59,50,12,5968,Home,Easton Wood
44326,70,82,11,5968,Home,Tory Dickson
44327,52,55,11,5968,Home,Thomas Boyd
44328,22,22,5,5968,Home,Jack Redpath
44329,18,15,4,5968,Home,Jarrad Grant
44330,96,93,29,5968,Away,Chris Masten
44331,73,78,28,5968,Away,Matthew Priddis
44332,114,96,27,5968,Away,Matthew Rosa
44333,114,145,26,5968,Away,Jeremy McGovern
44334,101,84,24,5968,Away,Luke Shuey
44335,90,104,23,5968,Away,Andrew Gaff
44336,87,86,22,5968,Away,Shannon Hurn
44337,101,89,19,5968,Away,Scott Selwood
44338,103,102,19,5968,Away,Jamie Cripps
44339,76,80,18,5968,Away,Sam Butler
44340,74,76,18,5968,Away,Mark Lecras
44341,62,67,17,5968,Away,Elliot Yeo
44342,40,29,17,5968,Away,Dominic Sheed
44343,90,92,15,5968,Away,Nicholas Naitanui
44344,52,61,15,5968,Away,Bradley Sheppard
44345,67,72,14,5968,Away,Joshua Kennedy
44346,69,70,13,5968,Away,Sharrod Wellingham
44347,52,56,10,5968,Away,Tom Lamb
44348,57,64,9,5968,Away,Scott Lycett
44349,51,32,9,5968,Away,Jackson Nelson
44350,36,28,6,5968,Away,Patrick McGinnity
44351,4,5,2,5968,Away,Mitchell Brown
44352,99,100,27,5969,Home,Jack Steven
44353,89,77,25,5969,Home,David Armitage
44354,102,110,24,5969,Home,Leigh Montagna
44355,90,111,24,5969,Home,Jarryn Geary
44356,97,100,22,5969,Home,Adam Schneider
44357,68,100,22,5969,Home,Sam Fisher
44358,84,101,21,5969,Home,Shane Savage
44359,87,89,17,5969,Home,Nick Riewoldt
44360,66,68,17,5969,Home,Sean Dempster
44361,66,96,15,5969,Home,Cameron Shenton
44362,82,81,15,5969,Home,Josh Bruce
44363,83,95,14,5969,Home,Maverick Weller
44364,43,69,14,5969,Home,Jack Newnes
44365,65,96,13,5969,Home,Dylan Roberton
44366,45,72,13,5969,Home,Luke Dunstan
44367,49,60,9,5969,Home,Billy Longer
44368,53,52,9,5969,Home,Tim Membrey
44369,37,49,9,5969,Home,Jack Lonie
44370,33,27,8,5969,Home,Jack Sinclair
44371,26,19,6,5969,Home,Eli Templeton
44372,17,14,4,5969,Home,Luke Delaney
44373,13,21,4,5969,Home,Ahmed Saad
44374,119,157,32,5969,Away,Adam Treloar
44375,114,100,31,5969,Away,Lachie Whitfield
44376,101,136,28,5969,Away,Dylan Shiel
44377,86,99,22,5969,Away,Callan Ward
44378,73,54,22,5969,Away,Toby Greene
44379,62,72,18,5969,Away,Tomas Bugg
44380,81,76,17,5969,Away,Joshua Kelly
44381,53,63,16,5969,Away,Tom Scully
44382,66,67,16,5969,Away,Nick Haynes
44383,48,70,15,5969,Away,Ryan Griffen
44384,61,80,15,5969,Away,Joel Patfull
44385,59,77,15,5969,Away,Devon Smith
44386,74,85,15,5969,Away,Cameron McCarthy
44387,62,85,14,5969,Away,Heath Shaw
44388,63,73,13,5969,Away,Rhys Palmer
44389,64,73,13,5969,Away,Adam Tomlinson
44390,66,98,12,5969,Away,Shane Mumford
44391,53,76,11,5969,Away,Phil Davis
44392,34,39,10,5969,Away,Curtly Hampton
44393,12,28,7,5969,Away,Aidan Corr
44394,55,68,6,5969,Away,Jeremy Cameron
44395,24,18,5,5969,Away,Stephen Coniglio
44396,102,102,31,5970,Home,Richard Douglas
44397,112,145,26,5970,Home,Rory Sloane
44398,93,123,25,5970,Home,Patrick Dangerfield
44399,91,107,24,5970,Home,Rory Laird
44400,146,177,22,5970,Home,Taylor Walker
44401,93,144,22,5970,Home,Brodie Smith
44402,130,154,21,5970,Home,Eddie Betts
44403,70,82,17,5970,Home,Nathan Van Berlo
44404,62,75,17,5970,Home,Daniel Talia
44405,53,66,16,5970,Home,Kyle Hartigan
44406,61,71,15,5970,Home,David MacKay
44407,49,78,15,5970,Home,Cameron EYolmen
44408,73,86,14,5970,Home,Kyle Cheney
44409,63,73,14,5970,Home,Matthew Jaensch
44410,86,94,14,5970,Home,Josh Jenkins
44411,88,73,13,5970,Home,Sam Jacobs
44412,46,53,12,5970,Home,Ricky Henderson
44413,61,43,11,5970,Home,Charlie Cameron
44414,57,65,10,5970,Home,Tom Lynch
44415,51,33,10,5970,Home,Jarryd Lyons
44416,48,44,9,5970,Home,Matthew Wright
44417,40,62,8,5970,Home,Luke Brown
44418,95,87,26,5970,Away,Ben Cunnington
44419,84,91,23,5970,Away,Sam Gibson
44420,55,69,22,5970,Away,Andrew Swallow
44421,61,72,20,5970,Away,Nick Dal Santo
44422,47,54,18,5970,Away,Brent Harvey
44423,75,81,17,5970,Away,Lindsay Thomas
44424,78,82,17,5970,Away,Jack Ziebell
44425,76,71,17,5970,Away,Jamie MacMillan
44426,84,98,17,5970,Away,Shaun Atley
44427,58,45,16,5970,Away,Samuel Wright
44428,73,90,15,5970,Away,Shaun Higgins
44429,60,85,15,5970,Away,Ryan Bastinac
44430,49,61,14,5970,Away,Scott Thompson
44431,46,50,11,5970,Away,Daniel Wells
44432,42,35,11,5970,Away,Ben Jacobs
44433,48,13,10,5970,Away,Jarrad Waite
44434,36,41,10,5970,Away,Michael Firrito
44435,85,100,10,5970,Away,Todd Goldstein
44436,41,43,10,5970,Away,Luke McDonald
44437,55,52,8,5970,Away,Drew Petrie
44438,36,31,8,5970,Away,Kayne Turner
44439,6,0,1,5970,Away,Joel Tippett
44440,95,115,31,5971,Home,Nathan Fyfe
44441,108,119,29,5971,Home,David Mundy
44442,110,126,28,5971,Home,Danyle Pearce
44443,101,75,25,5971,Home,Michael Barlow
44444,59,96,22,5971,Home,Lachie Neale
44445,57,60,21,5971,Home,Thomas Sheridan
44446,71,84,21,5971,Home,Lee Spurr
44447,68,74,20,5971,Home,Paul Duffield
44448,103,139,19,5971,Home,Matthew Pavlich
44449,53,56,17,5971,Home,Stephen Hill
44450,54,67,16,5971,Home,Michael Johnson
44451,57,51,15,5971,Home,Garrick Ibbotson
44452,57,60,14,5971,Home,Clancee Pearce
44453,51,61,12,5971,Home,Luke McPharlin
44454,41,30,12,5971,Home,Nicholas Suban
44455,44,61,12,5971,Home,Cameron Sutcliffe
44456,71,69,11,5971,Home,Aaron Sandilands
44457,39,48,10,5971,Home,Hayden Ballantyne
44458,49,62,10,5971,Home,Zachary Clarke
44459,44,54,9,5971,Home,Michael Walters
44460,35,36,7,5971,Home,Christopher Mayne
44461,38,34,5,5971,Home,Matthew De Boer
44462,163,142,34,5971,Away,Brad Ebert
44463,122,122,31,5971,Away,Robbie Gray
44464,109,113,29,5971,Away,Jared Polec
44465,131,130,27,5971,Away,Oliver Wines
44466,115,82,25,5971,Away,Travis Boak
44467,78,78,21,5971,Away,Jackson Trengove
44468,104,121,20,5971,Away,Chad Wingard
44469,81,86,19,5971,Away,Kane Cornes
44470,90,86,19,5971,Away,Hamish Hartlett
44471,74,76,18,5971,Away,Matthew Broadbent
44472,69,74,18,5971,Away,Thomas Jonas
44473,58,77,18,5971,Away,Jack Hombsch
44474,75,79,15,5971,Away,Justin Westhoff
44475,67,66,15,5971,Away,Jarman Impey
44476,54,60,14,5971,Away,Matthew White
44477,64,67,13,5971,Away,Jasper Pittard
44478,80,77,12,5971,Away,Patrick Ryder
44479,55,56,12,5971,Away,Jake Neade
44480,41,49,11,5971,Away,Jay Schulz
44481,34,24,9,5971,Away,Alipate Carlile
44482,36,47,7,5971,Away,John Butcher
44483,10,8,3,5971,Away,Angus Monfries
44484,156,154,35,5972,Home,Jordan Lewis
44485,115,97,27,5972,Home,Luke Hodge
44486,110,108,26,5972,Home,Josh Gibson
44487,83,63,24,5972,Home,Isaac Smith
44488,76,86,21,5972,Home,Sam Mitchell
44489,68,63,19,5972,Home,Matthew Suckling
44490,72,87,19,5972,Home,William Langford
44491,74,111,18,5972,Home,Shaun Burgoyne
44492,79,69,18,5972,Home,James Frawley
44493,77,98,16,5972,Home,Cyril Rioli
44494,81,65,15,5972,Home,Taylor Duryea
44495,86,103,15,5972,Home,Paul Puopolo
44496,64,70,15,5972,Home,Bradley Hill
44497,87,87,14,5972,Home,Luke Breust
44498,77,94,14,5972,Home,Jonathon Ceglar
44499,87,105,12,5972,Home,Jarryd Roughead
44500,54,70,12,5972,Home,Jack Gunston
44501,51,65,11,5972,Home,Brian Lake
44502,39,41,11,5972,Home,Liam Shiels
44503,44,59,9,5972,Home,Benjamin Stratton
44504,56,76,8,5972,Home,Ben McEvoy
44505,53,36,8,5972,Home,Jed Anderson
44506,122,92,32,5972,Away,Steven Motlop
44507,96,90,28,5972,Away,Jimmy Bartel
44508,92,131,27,5972,Away,Steve Johnson
44509,100,102,25,5972,Away,Mathew Stokes
44510,83,94,22,5972,Away,Corey Enright
44511,90,82,22,5972,Away,James Kelly
44512,80,92,22,5972,Away,Cameron Guthrie
44513,76,69,21,5972,Away,Joel Selwood
44514,81,99,18,5972,Away,Mark Blicavs
44515,70,53,16,5972,Away,Harry Taylor
44516,65,67,16,5972,Away,Josh Caddy
44517,57,63,13,5972,Away,Mitchell Duncan
44518,48,44,13,5972,Away,Darcy Lang
44519,86,78,12,5972,Away,Mitchell Clark
44520,41,39,11,5972,Away,Billie Smedts
44521,40,49,10,5972,Away,Tom Lonergan
44522,41,65,9,5972,Away,Jared Rivers
44523,41,30,9,5972,Away,Jed Bews
44524,38,46,6,5972,Away,Nakia Cockatoo
44525,50,56,5,5972,Away,Tom Hawkins
44526,23,14,5,5972,Away,Cory Gregson
44527,31,38,3,5972,Away,Dawson Simpson
44528,95,106,31,5973,Home,Matthew Priddis
44529,115,100,28,5973,Home,Andrew Gaff
44530,94,86,25,5973,Home,Chris Masten
44531,93,99,25,5973,Home,Bradley Sheppard
44532,119,128,24,5973,Home,Luke Shuey
44533,68,78,23,5973,Home,Dominic Sheed
44534,105,100,17,5973,Home,Mark Lecras
44535,72,86,17,5973,Home,Will Schofield
44536,53,99,16,5973,Home,Matthew Rosa
44537,59,80,16,5973,Home,Sharrod Wellingham
44538,71,77,16,5973,Home,Jeremy McGovern
44539,141,178,15,5973,Home,Joshua Kennedy
44540,47,57,14,5973,Home,Elliot Yeo
44541,90,96,13,5973,Home,Scott Lycett
44542,64,49,13,5973,Home,Jackson Nelson
44543,47,53,12,5973,Home,Shannon Hurn
44544,47,43,11,5973,Home,Jamie Bennell
44545,75,81,11,5973,Home,Jamie Cripps
44546,34,48,10,5973,Home,Simon Tunbridge
44547,75,103,8,5973,Home,Nicholas Naitanui
44548,36,38,6,5973,Home,Patrick McGinnity
44549,23,11,5,5973,Home,Liam Duggan
44550,125,110,26,5973,Away,Bryce Gibbs
44551,97,124,25,5973,Away,Zach Tuohy
44552,100,95,25,5973,Away,Sam Docherty
44553,93,93,22,5973,Away,Marc Murphy
44554,101,90,22,5973,Away,Andrejs Everitt
44555,91,92,21,5973,Away,Kade Simpson
44556,70,100,19,5973,Away,Chris Judd
44557,57,70,18,5973,Away,Andrew Carrazzo
44558,64,76,18,5973,Away,Edward Curnow
44559,67,68,18,5973,Away,Tom Bell
44560,75,100,15,5973,Away,Christopher Yarran
44561,91,78,14,5973,Away,Levi Casboult
44562,75,69,12,5973,Away,Lachlan Henderson
44563,64,68,11,5973,Away,Cameron Wood
44564,45,53,10,5973,Away,Michael Jamison
44565,47,60,10,5973,Away,David Ellard
44566,30,45,8,5973,Away,Sam Rowe
44567,31,28,8,5973,Away,Jason Tutt
44568,36,23,7,5973,Away,Troy Menzel
44569,18,8,6,5973,Away,Clem Smith
44570,38,51,5,5973,Away,Liam Jones
44571,0,1,0,5973,Away,Simon White
44572,111,114,34,5974,Home,Trent Cotchin
44573,114,139,31,5974,Home,Dustin Martin
44574,117,156,28,5974,Home,Alex Rance
44575,92,87,27,5974,Home,Anthony Miles
44576,94,90,26,5974,Home,Brandon Ellis
44577,96,68,24,5974,Home,Kamdyn Mcintosh
44578,84,68,23,5974,Home,Taylor Hunt
44579,83,89,22,5974,Home,Bachar Houli
44580,66,62,20,5974,Home,Shaun Grigg
44581,61,66,18,5974,Home,Troy Chaplin
44582,74,55,17,5974,Home,Jake Batchelor
44583,83,92,16,5974,Home,Chris Newman
44584,69,74,16,5974,Home,Sam Lloyd
44585,74,63,15,5974,Home,Ricky Petterd
44586,62,64,15,5974,Home,Nick Vlastuin
44587,68,90,14,5974,Home,Ivan Maric
44588,83,74,13,5974,Home,Benjamin Griffiths
44589,60,32,11,5974,Home,Nathan Gordon
44590,43,62,10,5974,Home,Dylan Grimes
44591,75,67,9,5974,Home,Jack Riewoldt
44592,32,48,8,5974,Home,Steven Morris
44593,23,36,6,5974,Home,Kane Lambert
44594,133,142,27,5974,Away,Marcus Bontempelli
44595,96,110,26,5974,Away,Mitchell Wallis
44596,93,86,26,5974,Away,Jackson Macrae
44597,109,110,25,5974,Away,Matthew Boyd
44598,75,116,24,5974,Away,Robert Murphy
44599,102,112,23,5974,Away,Luke Dahlhaus
44600,96,128,20,5974,Away,Easton Wood
44601,81,100,18,5974,Away,Mitch Honeychurch
44602,100,119,17,5974,Away,Tory Dickson
44603,71,51,15,5974,Away,Liam Picken
44604,59,62,14,5974,Away,Jason Johannisen
44605,57,55,13,5974,Away,Lin Jong
44606,40,54,12,5974,Away,Michael Talia
44607,35,41,11,5974,Away,Stewart Crameri
44608,52,55,11,5974,Away,Jake Stringer
44609,48,38,10,5974,Away,Jarrad Grant
44610,72,60,9,5974,Away,Will Minson
44611,35,56,8,5974,Away,Jordan Roughead
44612,29,39,6,5974,Away,Dale Morris
44613,17,10,5,5974,Away,Brett Goodes
44614,31,46,4,5974,Away,Thomas Boyd
44615,3,13,2,5974,Away,Ayce Cordy
44616,105,106,27,5975,Home,Callan Ward
44617,92,94,27,5975,Home,Joshua Kelly
44618,125,136,26,5975,Home,Stephen Coniglio
44619,136,149,26,5975,Home,Dylan Shiel
44620,87,90,25,5975,Home,Toby Greene
44621,86,107,24,5975,Home,Adam Treloar
44622,97,101,23,5975,Home,Heath Shaw
44623,92,118,23,5975,Home,Ryan Griffen
44624,70,70,19,5975,Home,Lachie Whitfield
44625,77,82,17,5975,Home,Tom Scully
44626,45,71,16,5975,Home,Tomas Bugg
44627,73,87,14,5975,Home,Phil Davis
44628,105,108,13,5975,Home,Shane Mumford
44629,58,54,12,5975,Home,Jeremy Cameron
44630,58,50,11,5975,Home,Rhys Palmer
44631,47,77,11,5975,Home,Nick Haynes
44632,46,53,11,5975,Home,Nathan Wilson
44633,67,102,9,5975,Home,Devon Smith
44634,66,72,9,5975,Home,Cameron McCarthy
44635,24,39,6,5975,Home,Joel Patfull
44636,21,24,6,5975,Home,Aidan Corr
44637,8,10,1,5975,Home,Adam Tomlinson
44638,76,82,23,5975,Away,Daniel Cross
44639,85,88,22,5975,Away,Christian Salem
44640,70,92,19,5975,Away,Heritier Lumumba
44641,95,94,19,5975,Away,Jack Viney
44642,47,45,17,5975,Away,Dom Tyson
44643,75,93,16,5975,Away,Lynden Dunn
44644,78,122,16,5975,Away,Tom McDonald
44645,56,75,16,5975,Away,Aaron Vandenberg
44646,65,60,15,5975,Away,Jack Watts
44647,40,46,14,5975,Away,Neville Jetta
44648,60,80,13,5975,Away,Bernie Vince
44649,51,61,13,5975,Away,Dean Kent
44650,89,86,13,5975,Away,Jesse Hogan
44651,56,56,12,5975,Away,Chris Dawes
44652,53,55,12,5975,Away,Ben Newton
44653,32,41,11,5975,Away,Nathan Jones
44654,34,57,10,5975,Away,Jeremy Howe
44655,43,60,10,5975,Away,Sam Frost
44656,69,73,9,5975,Away,Mark Jamar
44657,40,41,9,5975,Away,Jeff Garlett
44658,42,60,8,5975,Away,Colin Garland
44659,42,32,8,5975,Away,Angus Brayshaw
44660,103,116,33,5976,Home,Adam Oxley
44661,98,126,32,5976,Home,Scott Pendlebury
44662,82,99,25,5976,Home,Dane Swan
44663,81,79,25,5976,Home,Tom Langdon
44664,88,75,23,5976,Home,Taylor Adams
44665,62,68,20,5976,Home,Timothy Broomhead
44666,55,66,20,5976,Home,Jackson Ramsay
44667,83,80,17,5976,Home,Jesse White
44668,60,87,17,5976,Home,Marley Williams
44669,63,53,17,5976,Home,Jack Crisp
44670,76,90,14,5976,Home,Jarryd Blair
44671,49,38,14,5976,Home,Paul Seedsman
44672,74,59,14,5976,Home,Jamie Elliott
44673,47,51,13,5976,Home,Travis Varcoe
44674,66,57,13,5976,Home,Alex Fasolo
44675,104,114,13,5976,Home,Brodie Grundy
44676,47,50,10,5976,Home,Alan Toovey
44677,60,55,9,5976,Home,Travis Cloke
44678,35,30,8,5976,Home,Tyson Goldsack
44679,23,44,7,5976,Home,Jack Frost
44680,25,34,5,5976,Home,Nathan Brown
44681,16,24,3,5976,Home,Ben Sinclair
44682,117,134,30,5976,Away,Rory Sloane
44683,114,109,29,5976,Away,Patrick Dangerfield
44684,111,117,29,5976,Away,Brodie Smith
44685,112,107,26,5976,Away,Richard Douglas
44686,115,98,26,5976,Away,Matthew Jaensch
44687,92,85,25,5976,Away,Ricky Henderson
44688,119,141,24,5976,Away,Sam Jacobs
44689,82,59,24,5976,Away,Daniel Talia
44690,95,98,24,5976,Away,Cameron EYolmen
44691,91,108,22,5976,Away,Tom Lynch
44692,96,98,21,5976,Away,Rory Laird
44693,88,83,21,5976,Away,Kyle Hartigan
44694,110,72,19,5976,Away,Taylor Walker
44695,95,103,15,5976,Away,Nathan Van Berlo
44696,64,60,15,5976,Away,Kyle Cheney
44697,75,92,14,5976,Away,Eddie Betts
44698,48,51,13,5976,Away,Luke Brown
44699,61,38,12,5976,Away,Josh Jenkins
44700,52,56,11,5976,Away,Charlie Cameron
44701,36,25,10,5976,Away,Mitchell Grigg
44702,48,41,9,5976,Away,David MacKay
44703,29,31,7,5976,Away,Matthew Wright
44704,112,120,35,5977,Home,Michael Rischitelli
44705,97,122,27,5977,Home,Dion Prestia
44706,87,94,25,5977,Home,Harley Bennell
44707,84,96,24,5977,Home,David Swallow
44708,70,87,23,5977,Home,Gary Jnr Ablett
44709,66,80,21,5977,Home,Kade Kolodjashnij
44710,80,90,21,5977,Home,Adam Saad
44711,58,86,20,5977,Home,Jarrod Harbrow
44712,70,71,18,5977,Home,Mitchell Hallahan
44713,81,103,18,5977,Home,Jack Martin
44714,66,52,15,5977,Home,Nick Malceski
44715,36,48,14,5977,Home,Greg Broughton
44716,43,49,12,5977,Home,Sebastian Tape
44717,42,49,12,5977,Home,Steven May
44718,50,35,12,5977,Home,Sean Lemmens
44719,70,108,11,5977,Home,Zac Smith
44720,42,35,11,5977,Home,Touk Miller
44721,56,38,11,5977,Home,Jarrod Garlett
44722,59,51,10,5977,Home,Tom Lynch
44723,30,44,8,5977,Home,Alex Sexton
44724,29,31,6,5977,Home,Sam Day
44725,19,31,4,5977,Home,Rory Thompson
44726,111,129,36,5977,Away,David Armitage
44727,87,102,26,5977,Away,Shane Savage
44728,90,121,24,5977,Away,Sam Fisher
44729,105,90,23,5977,Away,Jack Newnes
44730,100,80,22,5977,Away,Jack Steven
44731,99,116,22,5977,Away,Luke Dunstan
44732,74,103,20,5977,Away,Cameron Shenton
44733,75,66,19,5977,Away,Maverick Weller
44734,64,72,19,5977,Away,Jack Sinclair
44735,62,65,18,5977,Away,Jack Billings
44736,108,108,17,5977,Away,Nick Riewoldt
44737,69,74,17,5977,Away,Sean Dempster
44738,74,59,15,5977,Away,Jarryn Geary
44739,81,70,15,5977,Away,Dylan Roberton
44740,74,61,15,5977,Away,Jack Lonie
44741,112,145,14,5977,Away,Josh Bruce
44742,49,55,13,5977,Away,Thomas Curren
44743,59,32,12,5977,Away,Nathan Wright
44744,38,35,11,5977,Away,Tim Membrey
44745,50,60,9,5977,Away,Luke Delaney
44746,52,67,9,5977,Away,Billy Longer
44747,55,75,8,5977,Away,Ahmed Saad
44748,128,130,34,5978,Home,Jasper Pittard
44749,97,114,32,5978,Home,Robbie Gray
44750,106,105,29,5978,Home,Oliver Wines
44751,100,100,27,5978,Home,Brad Ebert
44752,91,87,27,5978,Home,Thomas Jonas
44753,109,76,26,5978,Home,Angus Monfries
44754,91,88,25,5978,Home,Kane Cornes
44755,81,67,22,5978,Home,Chad Wingard
44756,97,78,21,5978,Home,Justin Westhoff
44757,74,74,21,5978,Home,Hamish Hartlett
44758,61,68,20,5978,Home,Travis Boak
44759,78,70,20,5978,Home,Jared Polec
44760,54,76,18,5978,Home,Alipate Carlile
44761,85,61,17,5978,Home,Jay Schulz
44762,61,86,17,5978,Home,Jackson Trengove
44763,71,39,16,5978,Home,Matthew White
44764,71,46,15,5978,Home,Jake Neade
44765,51,46,14,5978,Home,Matthew Broadbent
44766,80,82,13,5978,Home,Patrick Ryder
44767,47,58,10,5978,Home,Jack Hombsch
44768,30,36,9,5978,Home,Jarrad Redden
44769,7,11,5,5978,Home,Jarman Impey
44770,120,130,36,5978,Away,Josh P Kennedy
44771,109,121,31,5978,Away,Kieren Jack
44772,86,78,30,5978,Away,Luke Parker
44773,87,91,28,5978,Away,Daniel Hannebery
44774,95,90,26,5978,Away,Jarrad McVeigh
44775,111,82,25,5978,Away,Nick Smith
44776,80,82,22,5978,Away,Dane Rampe
44777,83,92,20,5978,Away,Heath Grundy
44778,78,73,20,5978,Away,Craig Bird
44779,93,96,20,5978,Away,Lewis Jetta
44780,76,75,20,5978,Away,Jake Lloyd
44781,76,75,18,5978,Away,Rhyce Shaw
44782,121,104,17,5978,Away,Lance Franklin
44783,69,65,17,5978,Away,Isaac Heeney
44784,64,67,14,5978,Away,Dean Towers
44785,41,46,13,5978,Away,Jeremy Laidler
44786,67,72,13,5978,Away,Mike Pyke
44787,53,57,11,5978,Away,Ted Richards
44788,95,87,10,5978,Away,Kurt Tippett
44789,54,61,10,5978,Away,Gary Rohan
44790,41,45,10,5978,Away,Sam Reid
44791,17,11,6,5978,Away,Adam Goodes
44792,107,110,27,5979,Home,Joel Selwood
44793,88,81,22,5979,Home,James Kelly
44794,69,65,20,5979,Home,Corey Enright
44795,68,62,20,5979,Home,Steve Johnson
44796,103,132,20,5979,Home,Josh Caddy
44797,62,71,19,5979,Home,Mathew Stokes
44798,79,92,19,5979,Home,Cameron Guthrie
44799,74,72,18,5979,Home,George HSmith
44800,71,97,17,5979,Home,Harry Taylor
44801,55,72,16,5979,Home,Andrew Mackie
44802,75,73,16,5979,Home,Mark Blicavs
44803,58,53,15,5979,Home,Tom Lonergan
44804,58,56,14,5979,Home,Billie Smedts
44805,39,44,12,5979,Home,Mitchell Duncan
44806,50,69,12,5979,Home,Darcy Lang
44807,51,51,11,5979,Home,Tom Hawkins
44808,66,59,11,5979,Home,Rhys Stanley
44809,44,49,10,5979,Home,Dawson Simpson
44810,58,52,10,5979,Home,Cory Gregson
44811,20,18,6,5979,Home,Jed Bews
44812,36,32,5,5979,Home,Mitchell Clark
44813,14,5,1,5979,Home,Nakia Cockatoo
44814,151,150,39,5979,Away,David Mundy
44815,116,162,36,5979,Away,Nathan Fyfe
44816,145,136,31,5979,Away,Michael Barlow
44817,124,136,29,5979,Away,Stephen Hill
44818,88,86,24,5979,Away,Michael Johnson
44819,95,108,24,5979,Away,Lachie Neale
44820,106,107,22,5979,Away,Paul Duffield
44821,64,85,19,5979,Away,Garrick Ibbotson
44822,93,128,18,5979,Away,Matthew Pavlich
44823,74,65,18,5979,Away,Danyle Pearce
44824,79,78,17,5979,Away,Luke McPharlin
44825,73,85,17,5979,Away,Nicholas Suban
44826,63,50,17,5979,Away,Clancee Pearce
44827,59,71,17,5979,Away,Lee Spurr
44828,73,72,15,5979,Away,Michael Walters
44829,91,81,14,5979,Away,Christopher Mayne
44830,74,70,12,5979,Away,Hayden Ballantyne
44831,85,102,11,5979,Away,Aaron Sandilands
44832,53,50,11,5979,Away,Cameron Sutcliffe
44833,35,35,8,5979,Away,Matthew Taberner
44834,30,18,7,5979,Away,Zachary Clarke
44835,21,11,3,5979,Away,Matthew De Boer
44836,129,107,34,5980,Home,Dyson Heppell
44837,103,94,33,5980,Home,Jobe Watson
44838,98,94,27,5980,Home,Brendon Goddard
44839,104,82,26,5980,Home,Jake Melksham
44840,116,90,26,5980,Home,Zachary Merrett
44841,86,91,25,5980,Home,Michael Hurley
44842,92,91,24,5980,Home,Brent Stanton
44843,117,133,23,5980,Home,Cale Hooker
44844,75,87,23,5980,Home,David Zaharakis
44845,84,81,21,5980,Home,Travis Colyer
44846,91,84,21,5980,Home,Michael Hibberd
44847,86,86,21,5980,Home,Mark Baguley
44848,64,63,17,5980,Home,Adam Cooney
44849,60,79,17,5980,Home,Martin Gleeson
44850,81,73,16,5980,Home,Paul Chapman
44851,80,84,14,5980,Home,Joe Daniher
44852,45,50,13,5980,Home,James Gwilt
44853,84,81,13,5980,Home,Jake Carlisle
44854,77,61,12,5980,Home,Tom Bellchambers
44855,66,63,12,5980,Home,Patrick Ambrose
